key,value
3159,큰바리메
1140,별방진
1595,세계술박물관
1262,사동해수욕장
505,내수전일출전망대
2121,예림원
1116,버섯바위
3026,채플갤러리
1832,신화월드 테마파크
69,감귤소녀체험장
3208,태흥1리쉼터
3435,한라산 성판악탐방안내소
2685,제주고산리유적
1545,성공회온수리교회
1526,선재도
1729,순교복자윤봉문요셉성지
964,모슬포교회
2413,웨스트코스트트레이닝
2876,제주해양레저타운
1647,속골로
452,난산리다방
1308,산지등대
3487,한림수협위판장
3486,한림수협마트
3484,한림수협
2023,에코그린리조트
276,구좌방파제
2204,올레길 8코스(월평-대평 올레)
1660,송당승마장
2317,우도잠수함
701,도남관광단지
1642,소인국테마파크
2684,제주거울미로 이상한나라의 앨리스
2021,에이스서프
2428,윗세오름
2137,오백장군과까마귀
1783,신도2리 도구리 모살물
1446,서귀포해양경찰서최남단관 방파제
462,남망산조각공원
1191,부전시장
2543,임호마을회관 방파제
1904,아일랜드조이
23,Fpc 한수위 수산물대축제
3050,천주교황사평성지
935,메리어트관 제주신화월드호텔앤리조트 모실클럽하우스
672,더메이즈엑스
2559,자유공원 한미수교백주년기념탑
1678,송월동동화마을
3674,휘닉스제주
1773,시스터필드베이커리
295,국사봉
717,도랫마을
3613,호룡곡산
250,광주광역시 동구 충장로 거리
1365,새미동산
1990,어영마을
3184,탑동제1공원
2911,졸띠체험승마
1115,버블탱크
2388,월미놀이동산
2259,용궁사
2947,중문회어시장
3246,통영운하
2967,지세포관광유람선 PO
2168,옥화마을
87,강정해오름노을길
1309,산지천
1725,수풍석박물관
3529,항파두리 항몽유적지 나홀로나무
2772,제주스위스마을
1500,석모도칠면초군락지
91,강화고인돌공원
3550,해명산
2810,제주에인감귤밭
2020,에어포트주차타워
1961,애월항
30,M1971 요트투어
1456,서부두방파제
3452,한라산국립공원 산악박물관
2745,제주별빛누리공원
1715,수산한못
2913,종달리 고망난돌 쉼터
3467,한라산영실
2702,제주대 은행나무길
663,대한불교조계종천왕사
3031,천로역정순례길
2012,에델바이스 스위스 테마파크
7,38선도로
50,가평잣고을시장
2502,이화원
3535,해남공룡박물관
2347,운림산방
461,남도전통미술관
2350,울돌목스카이워크
2977,진도
2984,진도타워
2335,우수영국민관광지
2761,제주서핑스쿨
2933,중문관광단지 별내린전망대
325,귤향기
872,롯데호텔 제주
1438,서귀포층 패류화석산지
2683,제주감성소품
1736,순천조례호수공원
900,마이랜드
899,마시안해변
2007,엉내공원
858,레포츠랜드
2199,올레길 6코스(쇠소깍-서귀포 올레)
3601,협자연대
3385,하우목동항
3294,퍼시픽 마리나요트계류장
2586,장한철 생가
3647,화태대교
362,금오도비렁길 1코스
2610,전복마을
770,동문공설시장
3219,테쉬폰
714,도두항
1175,봄날
3564,해안누리길
3568,해안북로 자전거길
1781,신도
1859,씨사이드파크
1770,시도
2808,제주안전체험관
1888,아미고라운드
934,메리어트관 제주신화월드호텔앤리조트
1902,아일랜드리솜 오아식스선셋스파
3076,청산수목원
3196,태안신두리해안사구 생태공원
1786,신두리해수욕장
2314,우도성산유람선
2774,제주스쿠터투어
2043,여수교동시장
1774,시와스튜디오
2328,우리들의 블루스 촬영지
2184,올레길 15-B코스(한림-고내 올레)
3419,한담공원
2956,지두청사
294,국립해양박물관
3207,태화강국가정원
73,감천문화마을
55,간절곶
3324,포센트애월
2644,제부랜드
596,단산 입구
2334,우보악
2663,제주 스마트시티 챌린지 현장체험
170,경복궁
1506,석촌호수 동호
3061,청계천
687,덕수궁돌담길
870,롯데월드
1467,서울숲
1607,세컨드스토리
2190,올레길 1코스(시흥-광치기 올레)
2109,영주산
1907,아코제주
1574,성산하수처리장
3211,터진목 4.3 유적지
3341,플레이스캠프 제주
2240,왕산해수욕장
2514,인천대공원
1329,삼산롯데마트
269,구읍뱃터어시장
1475,서프로와
2561,자전거 탄 풍경
1482,서피비치
80,강문해변
594,다해마을
2596,저동항
2358,울릉도 해양보호구역 방문자센터
532,노리터서핑
1180,봉봉감귤체험농장
1584,성이시돌센터
225,공백
1784,신도리 노을해안로
3371,하례정원
2440,윤동주 유고보존정병욱가옥
2606,전남도립미술관
1100,배알도
434,나비마을
2932,중문골프연습장
3633,화순 곶자왈생태탐방숲길
3642,화순항
966,모슬포중앙시장
2580,장봉항
2438,유한회사치평개발
2044,여수낭만바다요트
495,낭도
2202,올레길 7코스일부(올레여행자센터- 법환포구))
1036,미국마을
1532,설리해수욕장
435,나비생태공원 나비생태관
481,남해대교
486,남해보물섬전망대 스카이워크
3376,하멜상선전시관
2110,영진농원
263,구시물
2582,장수물
1324,삼매봉
3225,토종흑염소목장
1586,성인봉
2111,영천시 임고서원
2356,울릉도
2362,울릉도특산물
1587,성인봉 봉래폭포
1855,쏠비치진도 인피니티풀
988,목포해상케이블카 북항승강장
784,동부시장
2980,진도개테마파크
3311,평화광장
2375,원앤온리
3479,한림매일시장
2324,우드스탁
2016,에버랜드
762,동굴레저보트(검멀례해변)
3565,해안도로
238,곽지과물해수욕장
265,구엄리돌염전
2703,제주대벚꽃길
1220,블루제주솝
1824,신화가든
832,디퍼프리다이브
2926,죽도시장
1266,사랑분식
2567,잠실종합운동장
2991,진아떡집
1391,서광동리곶자왈생태탐방로
3238,통영국제음악당
1411,서귀포국수마을
2871,제주해녀축제
1092,방사탑
1936,알뜨르비행장
24,GS25 이호해수욕장점 건너
2120,예레해안도로
1730,순례자의교회
2825,제주월드컵경기장
3458,한라산기도원
965,모슬포교회 역사관
3032,천미천
3213,테디베어 사파리
1454,서부농업기술센터
2498,이호항
3114,카페글렌코
1756,스타필드 고양
485,남해보물섬전망대
1731,순천농협파머스마켓
3139,코리아플라워파크
1930,안성맞춤 남사당바우덕이축제
421,꽃지해안공원
3118,카페베트로
2801,제주신화월드 신화쇼핑스트리트
645,대정오일시장
618,대경목장방목지 근처 들판
549,녹차동굴
1490,서해랑케이블카
2639,제부도 아트파크
2640,제부도 해안산책로
1484,서해랑 제부도정류장
1212,블라제리조트 전기차충전소
3515,함덕잠수함
3614,호빗의집
2775,제주승마공원
3578,해파랑길 10코스
174,경주버드파크
861,로로패들보드클럽
52,간세다리족욕카페
754,돌오름길 천아숲길 입출구
429,나룻부리항시장
2311,우도산호레저
1296,산방산둘레길
2182,올레길 15-A코스(한림-고내 올레)
3333,풀사이드펜션 앞 수영장
928,매미공원
272,구조라 수변공원
930,매오름
653,대천해수욕장
1924,안면도수목원
1154,보령해저터널 홍보관
373,기억해제주
2426,윈썸제주
313,궷물오름
906,막둥이해녀복순이네
926,망치몽돌해수욕장
1354,상상낚시터
680,더티미
2353,울릉 블루비치 현포워터파크
638,대아상회
845,라온쥬
1102,백길해수욕장
1767,승봉도해안산책로
2571,장골해변
1632,소무의도
2804,제주아리랑
2547,자구리 해안가
172,경인아라뱃길매화동산
1509,선녀바위해수욕장
1670,송산공원
2105,영종역사관
1028,물영아리
1376,새에덴동산
636,대송방파제
970,목과방파제
3018,참조은마을
1697,수달생태공원
2658,제주 성산 오조리 갯벌체험
2407,월정스캔들
1612,세화오일장
2153,오조로 80번길
2157,오조항
355,금빛감귤체험농원
2332,우뭇개동산
2847,제주커피박물관 바움
2010,엉불턱 우도전망대
995,몽듀호텔앞 해안
1611,세화소품관
2421,위호텔 야외수영장
2698,제주농원901
1313,산짓물공원
1927,안면도쥬라기박물관
1302,산성산
3344,플로망스 수영장
428,나로우주해수욕장
426,나로도항
571,능가사
1856,쑥섬
1546,성기편백숲
2919,좌수영음식문화거리
202,고소동벽화마을
2974,진남관 (2023년예정)
3499,한화리조트 거제벨버디어 내 뽀로로 가든
135,거제 벨버디어 내 몽돌해수욕장
1830,신화워터파크 실내워터파크동
2770,제주수학체험관
2221,와먹거리다
356,금산공원
1797,신산빛의거리
1964,애월해안로
797,동회천
8,4.3 항몽 유적지및 기념비
3549,해맞이 해안도로
1342,삼위일체대성당
358,금악성당
1668,송례문
3288,팜파스 군락지
2954,지금
3120,카페숨도
305,군산오름 전망대
3084,초콜릿박물관
1761,스팅그레이
2855,제주특별자치도 제주시 아라일동 350-2
1698,수륙해수욕장
3106,칠성통
2931,중문 ~성산간 해안도로
3034,천부풍혈
2360,울릉도에서만나는 박정희1962
3325,포항해상스카이워크
3035,천부항
1588,성인봉 신령수약수터
348,금능야영장
772,동문시장(서울떡볶이)
1890,아베베베이커리
508,너도나도ATV
2377,원조마라도짜장면집
2273,용두암해촌
3616,호텔산책로
520,네스트호텔 인피니티풀
2286,용유하늘전망대
3043,천제2교
3111,카페 귤한가
2344,우정회센타
1413,서귀포농산물직판장
1892,아빠는농부다 승환이네농장
2651,제일떡집
408,김택화미술관
367,금호리조트 제주아쿠아나
2524,인천종합어시장
90,강화 중앙시장
2705,제주도 서귀포 유람선
1297,산방산랜드
2605,전곡항 망둥어낚시대회
1156,보롬왓카페
918,말로
2555,자연사랑미술관
65,감귤따기체험장
2123,예원이네귤농장
1316,산책로
1623,소노캄 제주
1745,스냅촬영장소
2102,영종도 하늘정원
1093,방아머리해수욕장
629,대부바다향기테마파크
2114,영흥도 하늘고래공원전망대
990,목화오름
401,김만덕객주
2188,올레길 18코스(제주원도심-조천 올레)
2898,조천만세동산
2540,잃어버린마을곤을동
448,낙천아홉굿마을
1131,벨뤼에
53,간세라운지
546,노형슈퍼
1809,신제주유람선
145,거제씨월드
3239,통영달아공원
1503,석부작박물관 마음의정원
2446,은하감귤체험농장
3156,큰넓궤
2789,제주시티투어버스
2453,의선당
2516,인천도시역사관
3017,차이나타운 황제의계단
3256,트라이보울
2366,울릉자생식물원
1932,안용복기념관
327,그건그렇고
853,런던다락
1982,어나더 우드 스토어
499,낮잠나무
2191,올레길 1코스(시흥-광치기 올레) 역방
727,도시해녀
2313,우도선상낚시
193,고살리숲길
3263,특산물체험유통타운
293,국립해양과학관
471,남울진농협로컬푸드직매장
2929,죽변등대
637,대수산봉
2154,오조리레저파크
35,selfia 24시 빨래방
349,금능어촌계복지회관
371,기당미술관 외돌개
1602,세리월드 카트레이싱
1080,바이킹배낚시
3173,탐나는농장
2117,예단포
2706,제주도 서귀포시 대정읍
3044,"천제교, 별내린전망대"
2731,제주모슬포알뜨르비행장 일제 지하벙커
1122,법화사
3454,한라산국립공원 성판악탐방로-관음사코스
2762,제주석창포영농조합법인
2089,영락리 방파제
2444,은쥬얼LEE
817,드르쿰다 in성산
757,돌하르방미술관
3626,홍도등대
286,국립공원공단 무등산생태탐방원
1001,무등산국립공원사무소 원효분소
3038,천사대교
1017,무한의다리
412,깃대봉
3229,톱머리항방파제등대
1592,섶섬
1272,사려니숲길 관광안내소
3482,한림바다체험마을
2679,제주4.3평화공원 제주4.3평화기념관
2162,옥돔마을
1993,어울림감귤농장
2205,올레바당체험마을
2141,오설록농장
588,다운타우너 제주애월
2493,이호테우해변 옆
1107,백사장어촌계수산시장
2138,오설록
62,감귤농원
1707,수목원야시장
385,김녕바다길
3011,차귀도놀빛바다
459,남도농산
1317,삼거리천곡고인돌
3380,하모해수풀장
987,목포해상케이블카 고하도승강장
2858,제주특별자치도농업기술원 서부농업기술센터
2718,제주동문시장 8번게이트
2244,왕이메오름 입구
2484,이호일동 꽃밭
824,들판 및 메밀꽃밭
1280,사천바다케이블카
1344,삼천포용궁수산시장
2962,지리산국립공원 중산리탐방안내소
2958,지리산 로타리대피소
1345,삼천포중앙시장
2959,지리산 장터목대피소
1121,법계사
2960,지리산 천왕봉
2075,연북정
156,걸서악
2551,자배봉
2062,여수해상케이블카 자산정류장
130,거북선대교
433,나발론하늘길
3125,카페콜라
315,귀덕궤물동산
316,귀덕바다 투명카약
3354,하귀농협 장례식장
3606,형제해안도로
779,동법사
1125,법환바당 인증센터
142,거제섬꽃축제
531,노리매 매화공원
1089,밧개해수욕장
1328,삼봉해수욕장
415,꽃게다리
3588,향수공방
1719,수원종합운동장
994,몽돌해수욕장과 매미성
993,몽돌해수욕장 주변 리조트산책로
484,남해바다 요트투어 (리조트 프로그램)
3503,한화리조트 거제벨버디어 피트니스
1895,아이러브바이브
1778,시흥프리미엄아울렛
2645,제부마리나
1064,바다향기수목원
1885,아름다운제주 마라톤대회
2241,왕송호수
3632,화성행궁
1812,신창리 인근 해안도로
3584,행원리 인근 해안도로
3284,판포리 인근 해안도로
2278,용수리 인근 해안도로
1593,섶섬 인근 해안도로
2500,이호해수욕장 인근 산책로
81,강정동 인근 해안도로
1232,비양도승마
2015,에르제성수
31,RSG
2868,제주항일기념관
3424,한동리 해맞이 해안로
3425,한동리 해변
3625,홍대패션거리
3426,한동리 해안가 해변
1225,비밀의숲(블루보틀옆)
380,김녕떠오르길
396,김녕해수욕장 야영장
2537,일출명소
904,마코다이브
2708,제주도립미술관
2983,진도아리랑몰
3497,한일시장
1460,서산동 시화골목
1012,무안먹거리
2981,진도수산시장
2982,진도쏠비치 플레이존
1794,신비의바닷길체험관
1734,순천만국가정원
290,국립소록도병원 소록도중앙공원
2503,익금해수욕장
1733,순천만 달밤야시장
2159,오천몽돌해변
1366,새미은총의동산
3676,휘닉스제주 유민미술관
1541,섭지코지전망대
1203,북촌환해장성 (창꼼)
1113,뱅듸승마클럽
669,더 리틀 코너 The little corner
273,구조라성
2872,제주해변공연장
1216,블루베이
3287,팜파스 갈대정원
119,개오름
1355,상족암군립공원
755,돌창고
2927,죽방렴 관람대
2672,제주 종달리전망대
1150,보내다제주
182,고근산 산책로
233,과일나라
1846,십리포해수욕장
2985,진두방파제
2115,영흥수협 수산물직판장
1527,선재어촌체험마을
3665,후애돈대
1845,실리도
3149,콰이강의다리 스카이워크
2288,용지못
3023,창원컨벤션센터
249,광암해수욕장
778,동백포레스트
228,공천포
857,레인보우제주
2124,오가닉제주
3295,퍼시픽리솜 더클리프카페&펍
2754,제주사월
2401,월정리카페거리
2214,올티스
2696,제주남문교회
1023,문화공간비수기
27,ICC제주갤러리
3358,하나개해수용장과 그안에 있는 무의도 해상관광탐방로
3357,하나개해수욕장 '천국의계단'
1245,빈티지어게인
865,롯데시네마 서귀포
36,가계해변
1635,소삼도
48,가파도AIR 레지던스
2176,올레길 10-1코스(가파도 올레)
1543,섯알오름
475,남원읍 위미리
3193,태신해안로
1702,수망다원
390,김녕요트투어
2400,월정리 바다
1813,신창성당
307,굿다이버
1082,바지선선상낚시
63,감귤농장
3260,트리플스트리트 B동
1663,송도 센트럴파크
1562,성산일출봉.일출봉동암사
3567,해안도로입구 금릉서쪽방면
2133,오르머스토어
1511,선녀와나무꾼 테마공원
3400,하효항
2106,영종진공원
2306,우도박물관 놀이터
860,로라
243,관음도매표소
3563,해안가 앞 산책로
1479,서프앤조이
1455,서부두명품횟집거리
1319,삼다공원
2758,제주삼촌
3525,항공우주박물관
1282,사천첨단항공우주과학관
1281,사천수협 활어위판장
3098,취다선 티앤메디테이션
1817,신창해안도로
2272,용두암해수랜드
2002,억새밭
1605,세븐스타코인노래연습장
1119,범서프
1882,아랑조을거리
3490,한산대접광장
3245,통영시립박물관
188,고배기 동산
1724,수풀
974,목재문화체험장
2022,에이앤비 더카트인 통영
2971,지진옥외대피장소 강정체육공원
1363,새로나분식
3664,효명사
791,동포루
2258,욕지도 제3출렁다리
1199,북신전통시장
1481,서피랑마을
793,동피랑전복마을
1164,보물섬
150,거제현관아
139,거제도 오션뷰카트체험장
2552,자부
2256,욕지도 제1출렁다리
1234,비양봉
1477,서프블루
2419,위미항활어회센터
604,달인해산물
297,국제리더스클럽
998,몽상드애월
2697,제주농원
831,디자인에이비
1677,송악산인근
3289,팜파스군락지
3662,황우지해안열두굴
3107,칠십리음식특화거리
49,가파도상동포구 대합실
112,강화전쟁박물관
3431,한라산 관음사코스
1169,보성시장
837,똣똣
1691,쇠소깍제트보트
359,금악소시지판매장
1549,성산 오조 지질 트레일
236,곽지 해수욕장
76,갑문다리
1641,소울빌리지 TRX GYM
1476,서프론트
1204,북촌황해장성
3334,풍차로가는길
1167,보미다
3143,코스모스꽃밭
3145,코앞에바다
1992,어영소공원 화장실
2464,이순신공원
1931,안성추모공원
603,달인수산
2130,오동도유람선
696,데미안
3456,한라산국립공원 어승생악탐방로
1015,무지개 해안도로
3271,파라다이스시티 아트스페이스
3268,파라다이스시티 골드윙
1043,미령이네감귤체험농장
3304,편백나무숲
617,당포성지
57,갈대군락지
1468,서울야시장
44,가시리마을4.3길센터
3621,혼인지
3328,표선민속오일시장
164,검은여백사장
823,들판
572,능금해수욕장
1622,소남머리
3428,한라당
1973,야끼소바
2046,여수뮤지엄오브컬러
1743,슈가브리움 슈가요트마리나
1176,봄사무소
3636,화순곶자왈탐방로 입구
220,골프존카운티 오라
3132,커먼그라운드
2777,제주시 구좌읍 행원리 575
999,무녀도
1841,신흥동일본식가옥
2722,제주드림타워
3009,찜질스파
2945,중문카트체험장
397,김녕해안도로
374,기지포해수욕장
954,모개섬
2383,월라봉
781,동복관광체험어장
279,구좌읍 해변도로
2147,오션트래블러
1445,서귀포항여객선터미널
1020,문섬
1412,서귀포기적의도서관
386,김녕바닷길
2410,월정퀵서프
2990,진성배낚시
2322,우도해양공원
3598,현대렌트
3116,카페라라라
2386,월령선인장군락지 앞 공터
2348,운여해변
2588,장항스카이워크
458,남당항대하축제
417,꽃지레포츠
3509,함덕돌핀레져
2072,연동연대
1435,서귀포천문과학문화관
1718,수용배낚시
123,갯깍주상절리대
3027,책방무사
2155,오조빈티지
1228,비블리아성서식물원
379,김녕금속공예벽화마을
1517,선운정사
1951,애월바다테라피
1673,송악산 전망대
871,롯데월드타워&롯데월드몰
16,BMW드라이빙센터
2823,제주옹기박물관
229,곶자왈
1998,어음새억새군락지
1292,산방산 보문사
3683,휘목미술관
1507,석포일출전망대
735,독도의용수비대기념관
2352,울릉 나리동 울릉국화와 섬백리향 군락
634,대산플라워랜드
521,네스트호텔 인피니티풀/스파
187,고려천도공원
931,맥파이브루잉컴퍼니 양조장
1858,씨라이프 다이빙샵
2844,제주카약
3539,해녀마켓(법환동해녀물질체험장)
1124,법환동해녀물질체험장
3570,해양소공원
969,모퉁이옷장
2011,엉알해안
2715,제주동문공설시장(야시장)
2005,얼라이브카트
3545,해동
3374,하멜
1956,애월아안녕
1148,병풍도
1205,분계해수욕장
621,대기점도
1637,소악도
2560,자은성당
498,낭만지구
3332,표선해수욕장 야영장
455,난타극장 제주전용관
808,두산봉
1775,시타북빠
2860,제주풀무질
267,구엄옛등대
3316,포구식당
147,거제옥포대첩 기념공원
694,덕포해수욕장
2165,옥포국제시장
37,가는길에공방
1251,뽀요요펜션카페
1516,선수포구밴댕이마을
2229,완도읍5일시장
1949,애월국민체육센터
441,나인브릿지CC
1041,미래골프클럽
3382,하영담아
5,19호어린이공원
3150,쿰다ATV
3599,현애원&카페이스틀리
346,금능 해수욕장
2942,중문성당
3585,행원리 해안도로
2573,장도
3183,탑동수산시장
11,5.16도로숲터널
1035,미구엘슈발리에전시회
1495,서호호근로 서귀피안카페 인근 올레길
3396,하효동426
1557,성산월드식자재마트
841,라마다프라자 바이윈덤 여수
489,남해안크루즈관광 미남크루즈
2673,제주 지역축제 (수목원길 야시장)
933,메리아일랜드
3290,팜파스그라스농장
608,닭머르해안
3244,통영수산과학관
1042,미래사
2993,진영역철도박물관
2553,자산공원
365,금오산
317,귀덕해안도로
3002,진해수협 본소
221,곱뜨락아띠
2384,월령리 443-5
3511,함덕서우봉해변
846,라인업서프 하도
3281,파인더웨이브
342,그림포레스트
3226,토지금고시장
2507,인천 개항장문화재야행
2837,제주중앙지하상가
2285,"용연구름다리, 용두암"
3345,플로킹
68,감귤밭
3157,큰노꼬메오름
1877,아라동둘레길
774,동문호떡
282,구피풋
3301,퍼플섬 (새우 축제장)
26,HAN컬렉션
1147,병술만어촌체험마을
1900,아일랜드 리솜
1106,백사장수산물어시장
2483,이호서프
2170,온수성당
664,대한상공회교회
3053,천지연로 41번길
677,더제이락볼링클럽
2405,월정몰리네
2517,인천둘레길 6코스
767,동막해변
1814,신창풍차전기자전거
1368,새별레져ATV
2771,제주스런 서귀포공방
787,동암사
1185,부림온천
2449,을왕네컷
839,라라라
2739,제주민군복합형관광미항
1575,성산항입구
3655,황개천교
2599,저지예술인마을
2346,우진제비오름
996,몽산포항
3195,태안동부시장
1811,신진도갯벌체험장
501,내도 해변
898,마시안제빵소
1748,스위스빌리지
1293,산방산 아래 해안가
1945,애브리바디빈티지 우먼
600,달다제주
903,마켓제주
852,러블리제주
2409,월정에비뉴
726,도시섬시장
720,도로변
1596,세계유산축전 돌과 새생명의 길 (월정리)
2849,제주킴스농장 귤창고
951,명월팽나무군락
1496,서홍동 은행나무길
1226,비밀의화원스튜디오
3689,흑돼지거리
2756,제주삼다수 및 돌문화공원
1737,술술바
2163,옥수시장
800,돼갈통
460,남도리쉼터
3280,파앤이스트
247,광성보
3363,하늘정원
1133,변산 두포마을 갯벌체험장
526,노래야노래야노래방
1079,바이크제주
2583,장안사
569,늘벗펜션앞 등대
1849,싱싱게장마을
1207,붉은오름
3418,한남시험림탐방
3406,한거리푸줏간
3041,천아오름
2216,옷귀마테마타운 승마장
2255,요가베르데
1168,보성녹차밭
3692,힐링파크쑥섬쑥섬
2572,장기미 해변
2481,이터널저니
493,남해전통시장
1865,씨에스호텔앤리조트
3221,텐저린맨션
2657,제주 서해안로
1991,어영소공원
2178,올레길 12코스(무릉-용수 올레)
2961,지리산국립공원 중산리(칼바위)코스
866,롯데시네마 엠비씨네
3659,황매산 억새군락지
2252,외돌개 일원
3465,한라산마을첫마을
1791,신례리 지석묘 2호
896,마보기오름
897,마시안갯벌체험장
2513,인천광역시교육청교육과학정보원 인천학생과학관
1431,서귀포자연휴양림 매표소
3384,하우목동
1988,어승생승마장
3579,핸드아트제주
477,남원큰엉해안경승지
2435,유심천레저산업
368,금호제주리조트
2864,제주한잔세화
876,루이네미장원
264,구씨네사진관
3217,테리베리스
1621,소꼽놀이
2213,올망
1049,미유
2909,족은바리메
1538,섭지방파제
3080,청해포구촬영장
2226,완도수목원 산림박물관
98,강화도
1683,송해온
2585,장자도
1763,슬지제빵소
189,고사포해수욕장
167,격포항 수산시장
2349,운진항
2592,재주시올레시장
3082,초지진
2082,연화차
2857,제주특별자치도 제주시 조천읍 조함해안로 273-31
1523,선인장자생지
1218,블루오션 차귀도요트
2944,중문오프로드체험장
690,덕진진
333,그랜드하얏트인천 웨스트타워 수영장
2615,절
776,동방파제
2436,유월드루지테마파크
1126,법환항
1252,쁘라갸요가원
3460,한라산둘레길 사려니숲길
562,높은오름
943,면형의집
1441,서귀포칠십리축제
3360,하논
2886,제지기오름
1950,애월돌고래전망대
801,두맹이골목
3339,프리페어
1011,무시로
1958,애월읍 어음리 갈대밭
1887,아뮤제
560,농업회사법인마미포유
1994,어울림감귤체험농장
1362,상효원튤립축제
1872,아난티남해 수영장
1536,섬이정원
1870,아난티 산책길
456,남가람청국장마을
1871,아난티 워터하우스
704,도두 추억애 거리
1492,서해안로24
1403,서귀포 올래시장
1335,삼신할미약수터
2566,작은풀안 해변 산책로
641,대이작도
1570,성산포수협 활어위판센터
1818,신천목장
2730,제주모슬포 알뜨르비행장 일제고사포진지
2661,제주 셋알오름 일제동굴진지
314,귀덕1리항
2497,"이호테우해수욕장,도리로17"
3534,해금강유람선
2236,왓츠유어플레이버
1314,산책
192,고산출장소
1071,바램
2068,연대마을길
2145,오설록티뮤지엄 티스톤
2300,우도고고씽
280,구천저수지 근처
2894,조선해양문화관
1144,병대도전망대
851,랜딩관 제주신화월드호텔앤리조트
2826,제주웨이브서핑
2905,조함해안로
3640,화순별곡
1141,별이내리는숲어린이도서관
517,네스트호텔 스트란트(풀장)
2529,인하문화의거리
1260,사기리탱자나무
93,강화고인돌선사시대체험
1957,애월온기
1196,부평역 북부광장
2164,옥토끼우주센터
394,김녕해변 신비의 바닷길
212,고향역한우마을
2992,진양호동물원
3369,하동레일바이크
1866,씽씽왕발통
1397,서귀북초등학교 놀이터
3378,하모체육공원
2515,인천대교기념관
3524,항골
2550,자바카라반 앞 갯벌
3532,해군영흥도전적비
590,다이노스 어라이브 제주
1959,애월체육관
1580,성읍녹차마을 영농조합법인
2242,왕이메
1307,산양큰엉곶체험
2766,제주성지
9,4.3유적지
2704,제주대학교 아라캠퍼스
3327,표선등대
3362,하늘안추모공원
84,강정천
2895,조안베어뮤지엄
2726,제주로운 감귤밭
3310,평택호관광단지
1645,소풍정원
3232,통복시장
1350,삽교호관광지
1318,삼길포선상어시장
2541,임윤희윈드서핑교실
1347,삼화수산
71,감수굴밭담길
1613,세화항
2753,제주사랑체험농장
232,과수원피스
2329,우리들컨트리클럽
1840,신흥1리 태신해안로
1966,애월환해장성
1386,샤넬 제주팝업부티크
2420,위호텔 수영장
2422,위호텔 웰니스 산책로
601,달달미깡감귤밭
3092,추억사진관단락
1899,아일랜드 57
3498,한화리조트 거제벨버디어
3573,해운대해수욕장
3502,한화리조트 거제벨버디어 인도어풀
555,농소몽돌해변
599,단순
1138,별도봉
3496,한옥카페 갤러리도솔
1922,안면도 백사장대하축제
2327,우리동네만화카페
1522,선인장서프
751,돌산대교
525,노랑카라반&고카트
492,남해전도갯벌체험장
1105,백사장
3658,황도소공원
3657,황도 바지락유어체험장
3209,태흥교회
1137,변시지그림정원
3236,통영 연꽃 공원
194,고성공룡박물관
1254,사거리사또집농산물
2290,용천수탐방길
3112,카페 동백
2936,중문더드림감귤
2948,중문회포장센터 새벽야시장
1933,안친오름
219,골든비치
2032,엘도라도리조트
3571,해양힐링스파
2033,엘도라도리조트 골든베이
2034,엘도라도리조트 오션스파랜드
2080,연화도출렁다리
2078,연화도 보도교
2079,연화도보덕암
813,드라이브 길 정자
3230,통단해변
3690,흰작살해수욕장
1085,박주기
2805,제주아이키친
2744,제주배럴서프스쿨
3336,프렌쥬랜드
3572,해오름
946,명량 대첩공원
985,목포항동시장
1582,성읍리 메밀밭
2641,제부도서해랑케이블카
2433,유리섬박물관
328,그랑블루요트투어
2791,제주신라호텔 산책로
2794,제주신라호텔 야외수영장
913,만월당
1876,아라고나이트 고온천
3266,파도리해식동굴
3198,태안해안체험학습관
788,동인천삼치거리
1195,부평문화의거리
1893,아여수크림
77,갓버터도나스
627,대박갓김치
1787,신두리해안사구
1889,아미미술관
782,동복리
1194,부평깡통시장
281,구포시장
692,덕천지하상가
283,국동항
1754,스케쳐스신제주2
2846,제주카페거리
1390,서광다원연구소 앞 녹차밭
1654,솟솟리버스
3463,한라산둘레길 안내센터
3459,한라산둘레길 돌오름길 입구
1405,서귀포 올레시장
1407,서귀포 치유의 숲
820,드림오션요트투어
3103,칠머리공원
2665,제주 아라리오뮤지엄 탑동 시네마
39,가디언다이브리조트
1056,민트카페&스튜디오
1478,서프서프
1941,알제이
1417,서귀포매일올레시장 입구
2017,에버리스골프리조트
3128,캐슬렉스제주
553,놀라운트릭아이미술관
1021,문수산
51,가현산
1717,수안산
1448,서귀포혁신도시 국민체육센터
163,검은여 쉼터
2161,옥녀교차로
1142,별주부전테마파크
2994,진주남강유등축제
573,니갤러리카페
1636,소심한책방
1419,서귀포시 대륜동 169-5
888,마라도가는여객선
891,마라도기원정사
3348,핀크스GC
1875,아덴힐승마클럽
1867,씽씽전기자전거
1881,아라마루 아쿠아리움
1300,산방연대
515,네스트호텔 산책로
522,네스트호텔 피트니스
1494,서호시장
2442,윤이상기념공원 기념관
1699,수륙해안산책로
1758,스탠포드호텔 지하1층 사우나
2773,제주스쿠버스쿨
1359,상향평준화
3365,하도리 어느 해변가
2470,이야기별방펜션 앞 산책길
3395,하화도
3024,창평전통시장
1771,시리미자연놀이체험장
816,드르쿰다 ATV in 상효
771,동문시장
746,돈키쥬쥬
1247,빛다
1626,소라의성
2910,존자암지
70,감따남
2629,정주항
2802,제주신화월드 코스모스밭
3036,천부해수풀장
3523,합성지하상가
1835,신화월드 헬스장
