key,value
3413,"한벽터널(스물다섯, 스물하나 촬영지)"
1325,미평봉화산산림욕장
2288,예당관광지
1421,백종원국밥거리
1511,봉수산수목원
917,대흥향교
2249,연포해수욕장
338,광주천
333,광주양림교회
573,기적소리전망대
1955,순천시 기독교역사박물관
1959,순천시청 철도문화체험관
1966,순천철도마을박물관
2912,죽도봉공원
1121,말티재
1777,섬진강수달생태공원
2195,여수교동시장 포장마차촌
838,대산원조마늘순대
952,도담상봉
3433,한재골
1514,봉황자연휴양림
1035,등나무운동장
2466,운리단길
3185,충주커피박물관
3303,팔도맛김치
46,GS칼텍스 예울마루 대극장
1001,동학사베이커리
1000,동학사계곡
902,대청호자연수변공원
1613,사천선진리성
2056,쌍계2교
1842,소소미술관
3039,천사히어로즈 복합놀이시설
2931,중앙선어시장
251,공방소소
877,대전역지하상가
1899,수변문화원
2225,여수쫑포 해양공원
1628,삼길포항
1734,석문손짜장마을
471,군산 바다
1999,시루굴
2093,아산시 온궁로문화의거리
758,단양청춘패러
3407,한밭수목원 열대식물원
1778,성남교
3406,한밭수목원 근처 그린테라피 행사장
2498,월드컵경기장 아울렛
1236,무등산 전망대
680,남평은행나무길
2591,의암류인석기념관
3184,충주세계무술공원
2904,주향한교회
592,꼬돈
1814,셀움
3394,한국조폐공사 화폐박물관
2760,전일빌딩245
2728,전남대학교 광주캠퍼스
3364,하늘물빛정원
3202,충효예공원
1690,새터농원
3400,한반도지형
1678,상하농원 파머스글램핑
1299,물염정
3540,화순서유리 공룡발자국화석산지
1744,선녀와나무꾼
284,공주알밤농원
880,대전오월드
1573,비룡담저수지
2908,죽녹원 이이남아트센터
28,5.18자유공원
1822,소노벨 변산
2766,전주 신시가지
2329,오성제저수지
2770,"전주 풍패지관, 객리단길"
1846,소양문화생태숲
2256,영광 E모빌리티 엑스포
1556,불갑사
1173,모악호수마을
965,도휴도자기공방
2081,아름다운정원화수목
3042,천안박물관
2522,유관순열사 생가
3278,태조산공원
3046,천안시청
2409,왕대사
1471,보령호
2303,옐로우지브라 담양곤충박물관
2214,여수세계박람회몽돌해변
2199,여수국제미술관
1803,세종수목원
1204,목포자연사박물관
2687,장미의거리
2263,영남루
1136,메가박스 목동
2521,위양지
2362,옥정호출렁다리
1950,순천문학관
3341,품바축제
648,남대천
2113,안렴대
1352,반딧불이 생태체험
1847,소양천
1130,맥반석손구이김
2880,조경단
3183,충주박물관
426,국립세종도서관
270,공주대학로 77-1
271,공주대학로 일대
412,국립광주박물관
1611,사직공원
2942,중외공원 용봉초록습지
1579,비빔한복
3318,패러일번지
1730,석문
959,도시재생숲
3082,첫마중길여행자도서관
422,국립부여박물관 어린이박물관
1284,문수사
246,곰소항
2301,예암산
2230,여수해상케이블카 주차타워
977,돌선도 용월사
1953,순천별량중학교 옆 지인 커피로스팅
66,가사리생태공원
1872,솟대문화공간
2358,옥순봉생태공원
3377,하선암
1086,마을회관 앞 계곡
1518,부석사
1913,수양개선사유물전시관 & 수양개빛터널
1849,소제교
2978,직산향교
1550,북부스포츠센터
2001,시민문화여성회관 성환문화회관
3127,청풍호반케이블카
1797,세병공원
1965,순천조례호수공원
2356,옥마산
1590,빛가람전망대
3359,필통게임랜드
3323,편백나무숲
1458,보라매공원
868,대전시청 남문광장
538,금남로공원
3020,채계산 출렁다리
1247,무성서원
3050,천안역사문화둘레길
2564,윤봉길의사기념관
354,괴산 농업역사박물관
444,국립장성치유의숲
2215,여수세계박람회장
825,대동천자전거길
3361,하늘공원풍차
1621,산야초전시관
2995,진안연사박물관미로공원
1622,산야초타운
1089,마이산생태수변공원
2996,진안홍삼스파
2588,의병광장
1343,박달재
2873,제천한방엑스포공원
2232,여수해양레일바이크
1736,석정휴스파
1781,성산공원
3145,최참판댁
1126,매암차박물관
994,동정호
3067,천주교 황새바위순교성지
265,공주 웅진곰나루파크골프장
2612,이순신광장 근처 해변
2580,은행마을
3545,화암서원
2265,영동레인보우힐링관광지
291,과일나라테마공원 레인보우식물원
704,노근리평화공원 사건현장
737,단양 구경시장
2513,월악산국립공원 사무소
2511,월악산국립공원  등산
1832,소백산국립공원 등산
709,노을공원
921,더인피닛
3327,평화광장해양레저스포츠체험교실
1195,목포문화재야행
1480,보석박물관 공룡테마공원
988,동문시장
2874,제천한방엑스포공원 국제발효박물관
3128,청풍호유람선
2875,제천한방엑스포공원 한방생명과학관
3126,청풍호반
2865,제천문화원
2410,왕바위공원
3236,큰끝등대
1169,모사금해수욕장
2610,이순신공원
3181,충주라바랜드
2723,적성산성
1871,솔향공원 스카이바이크
1859,속리산국립공원
1498,보은군농경문화관
1858,속리산 자생식물원
1023,드라마 촬영지
2426,용두사지철당간
3111,청주중앙공원
2605,이목대
2309,오늘또젤라또
3547,화엄사
2693,장성호수변트레킹길
3264,태안가을꽃축제
2116,안면도 백사장대하축제
1216,몽산포먹거리수산
2126,안면암 부상탑
1881,송암공원
3452,합덕성당
358,괴산산막이시장
2846,정이품송
1077,마검포해수욕장
1076,마검포항
3049,천안어린이꿈누리터
786,"담양5일장(2일,7일)"
2915,죽전골목
458,국립해양문화재연구소 목포해양유물전시관
2351,옥단이길
698,내포보부상촌
2973,지음순우리옷
1133,맹꽁이오락실
2784,전주명품관
1051,라라빈관
130,개화예술공원 개화허브랜드
1170,모산조형미술관
967,독립기념관 단풍나무길
2217,여수세계박람회장 엑스포디지털갤러리
1441,벽골제마을
584,김제마린리조트로
1302,물통골 한우마을
2726,전남 담양군 용면 용연리 산305 인공폭포
117,강천산
798,담양종합체육관
92,갑천수상스포츠체험장
1749,선샤인스튜디오
142,건지마을회관
2686,장미산성
1309,미동산수목원
2043,신평양조장
754,단양수변공원
760,단양팔경산악오토바이
1855,속리산 세조길
1500,보은미니어처공원
725,뉴이스케이프
1759,선운산생태숲
1758,선운산 수리봉
414,국립나주박물관
112,강진만생태공원
1768,선학동유채마을
2398,완도모노레일
3131,청해포구촬영장
320,광주공원
335,광주예술의거리
3568,황토길
540,금남지하상가
2096,아시아음식문화거리
2051,심포항
585,김제시청소년수련관 수영장
446,국립제천치유의숲
1907,수안보족욕체험장
1905,수안보상록호텔 사우나
1406,백제고도 부여 국화축제
2607,이사부크루즈 국동유람선
2346,오포대
2526,유구색동수국정원
2799,전주종합경기장
3499,호국철도광장
859,대전문학관
58,dtc아트센터
525,금강로하스대청공원
3052,천안역지하상가
3277,태조산
332,광주양동전통시장
1823,소노벨 변산 게임센터
3243,키즈플레이
1317,미리내좌대
2415,왜목마을
3432,한일제면소
3124,청풍호 전망대
1824,소노벨 천안
2920,중대리계곡
2241,연곡사
3240,클럽리버틴
3192,충주호유람선
40,CGV 전주효자
2453,우석대학교 전주캠퍼스
640,날라리코인노래연습장
3069,천주교우곡성지
1378,배티성지
1971,숲쟁이꽃동산
2851,정촌유기농원
1614,사호어촌계양식장
2008,신경섭 가옥
1728,"서해랑길 62코스, 천북출렁다리"
1615,사화공원
819,대내마을옛터
2899,주암면 광천리 내광마을 입구
403,국동항수변공원
2626,이천도자기축제
1380,백곡저수지삼거리
1385,백련카페
2650,일로전통시장
2758,전시장 색장정미소
2114,안마족욕카페만족
2802,전주천자전거길
3307,팔복예술공장 이팝나무그림책도서관
1552,북캠프 공주지점 밤따기 체험장
995,동천천변공원
3319,퍼스트PC카페
349,광혜원정원골프연습장
1066,롯데슈퍼
190,고산미소시장
1906,수안보연수원
2330,오성한옥마을
2751,전북 완주군 고산면 소향리 301
732,다리안관광지
1912,수양개선사유물전시관
727,능강관광지
2661,입암저수지
1597,사계고택
3571,휘목미술관
2918,줄포만갯벌생태공원 갯벌생태관
773,닭이봉
247,곰소항수산물종합시장
1177,모항전망대
2917,줄포만갯벌생태공원
148,격포수산물시장
777,담빛예술창고
973,돌문어상회
2476,웅진백제역사관
2242,연곡사 템플스테이
3354,피아골
3355,피아골계곡
2637,익산문화예술의거리
196,고소동 벽화마을
3436,한화호텔앤드리조트 여수벨메르
256,공산성 주변
1320,미스터션샤인스튜디오 매표소
3550,화지중앙시장
3030,천등산주유소
2374,온달동굴
2376,온달전시관 매표소
1756,선운사꽃무릇축제
25,5.18기념공원
242,곰섬해수욕장
3265,태안군생활체육공원
3266,태안군종합운동장
474,군산 청보리밭
488,군산세관
2328,오성산
637,낙화암 구드레공원 강경
2132,안양천 자전거길
2211,여수세계박람회 빅오
2196,여수구항해양공원
723,농어촌체험학습장
3470,해성펜션전용 갯벌체험학습장
2392,와온마을
1476,보문핼스온천
1962,순천웃장
1079,마곡사 성보박물관
253,공산성 관광안내소
467,국제LPG충전소
159,경산공설시장
3180,충주댐전망대
1346,박지성공설운동장
2943,중장농촌체험휴양마을
2074,아그로랜드 태신목장
670,남원에어레일 천문대스테이션
665,남원두부마을
1577,비비정 예술열차
1005,되재성당지
3072,천호성지
2520,위봉산성
140,거차뻘배체험장
363,괴산자연드림파크 호텔로움
2059,쌍곡계곡
983,동네산책
1143,메타세콰이어 숲길
929,덕산온천 족욕장
2590,의암공원
2325,오산활공장
1162,모니카베이커리
1670,상사마을
68,가야산소리길
1826,"소노벨변산,변산 해수욕장,채석강,변산마실길"
2840,정읍구절초축제
563,금평저수지
3205,치명자산성지
2992,진산성지
1972,숲정이성지
2187,여산성지성당
236,곡성성당
1107,만연산
726,느러지전망대
2052,심향사
3227,케이원항공경비행기조종체험비행
2658,임실치즈테마파크 체험관
1605,사선정
464,국사봉
834,대리만족힐리지 농촌체험휴양마을
2656,임실n치즈축제
67,가야산(가야봉)
2326,오서산
2432,용봉산
756,단양적성비
2375,온달문화축제
203,고우당
1409,백제무령왕릉연문
2856,제63회 한국민속예술제
3534,화순고인돌유적
1944,순천만국가정원 빛의서문
2434,용소막성당
3246,탁사정
2228,여수해상케이블카 놀아정류장
2504,월명산
95,강경근대거리
289,공주하숙마을
1993,슬로시티삼지내마을
3149,추성경기장
2158,어린이교통공원 어린이교통안전 3D입체영상관
812,당진해양캠핑공원
919,더대청호
2700,장영실과학관
3226,컨스턴트
1307,미나릿길벽화마을
3051,천안역전시장
3556,황금박쥐 생태전시관
3445,함평엑스포공원
2164,에그취
2203,여수돌문어타코
675,남천계곡
2745,전라북도119안전체험관
406,국립공원공단 내장산생태탐방원
691,내장산국립공원 서래봉코스
2279,영인산수목원
2075,아그로랜드태신목장 캠핑장
1437,베이커리 밤마을
2294,예산 삼국축제
2295,예산 치유의 숲
2097,아신극장
3519,홍원항
1939,순천만 국가정원/순천만 습지
3225,커맥라농
2705,장자마을
2669,자유시장
980,동광어시장
537,금곡사
2900,주왕산
2024,신시도 어촌체험마을
986,동리단길
2284,영평사
1366,방축천 음악분수
528,금강수변공원
3573,흥국사
292,관방제림
1141,메타세콰이아길
3546,화양구곡
679,남파랑길 81코스
619,나주영상테마파크
3279,탭그라운드
3335,포충사
884,대전천
851,대전 온천로
978,동강붉은메밀꽃축제
3402,한반도지형전망대
210,고창고인돌공원
3085,청농원
2486,원더플레이스
87,감우재전승기념관
2593,의정부실내빙상장
191,고산윤선도 유물전시관
916,대흥사
3313,팡시온
1779,성당못
771,달성군민운동장
2559,유황원스파
1569,블랙스톤벨포레리조트 익스트림루지
1566,블랙스톤벨포레리조트
866,대전시립박물관
960,도안문화공원
1663,상록리조트 상록랜드
1341,바운스트램폴린파크 광주상무센터
613,나주곰탕하얀집
1741,석촌호수 동호
1036,디아트스페이스193
2020,신세계갤러리 대전
2025,신시도초등학교 맞은 편 바다
3503,호떡당
431,국립신시도자연휴양림
2125,안면암
1674,상소동산림욕장
1726,서학동예술마을
204,고우당. 여미랑. 동국사
2609,이성당빵집.초원사진관
2600,이르리
2419,외할머니솜씨
2732,전동떡갈비
2489,원산도해수욕장
1469,보령해저터널
768,달빛갤러리
2536,유등천
1322,미애담카페
501,군산항쟁관
1265,무주덕유산리조트 설천호수
263,공주 석장리구석기유적
288,공주풀꽃문학관
2306,옛군산세관
177,계족산 황톳길
3060,천안타운홀 전망대
701,냉풍욕장
1470,보령해저터널 홍보관
1274,무창포수산물시장
2083,아모르아트웨딩컨벤션
2882,조령산자연휴양림
1282,문경에코랄라
1919,수주팔봉구름다리
379,구례산수유마을
1775,섬진강길 1코스(섬진강문학마을길)
1067,롯데스카이힐CC 부여
1,#단양노트
1427,벌교시장
714,녹동항
250,공방고운
447,국립조세박물관
1746,선문대학교 아산캠퍼스
1417,백제역사문화관
368,교동미술관
546,금산금빛시장
139,거북선대교
3241,클럽이에스 제천리조트
3238,큰악어봉
3035,천리포해수욕장
2280,영인산자연휴양림
118,강천산군립공원
1721,서인봉
1793,세계꽃식물원
1929,순창군승마장
1874,송계계곡
1785,성안길
3112,청주중앙공원 병마절도사영문
2674,잠두봉공원
1835,소백산국립공원 천동지구
1572,비로봉
1833,소백산국립공원 어의곡탐방지원센터
1495,보은 말티재전망대
1974,스카이바이크
1717,서시장전통시장
2105,아쿠아바다좌대낚시터
743,단양 체험형민물고기축양장
1549,북벽
1362,방곡
1923,숙소 근처 플로깅
2949,증평민속체험박물관
1922,숙소 근처 강아지와 산책
2948,증평군농업기술센터
2950,증평자전거공원
797,담양온천
2082,아리에뜰
57,dtc갤러리
1442,벽화거리
882,대전전통나래관
684,낭만바다요트
3457,해남공설운동장 우슬경기장
2556,유진농장
5,1950스튜디오
1750,선샤인튜디오
3562,황매산군립공원
2724,전견훤묘
1789,성주산자연휴양림
482,군산근대역사박물관/근대미술관/군산건축관/장미갤러리
3090,청보리밭
424,국립생태원 에코리움
2315,오래된미래
1151,면천읍성
3453,합덕수리민속박물관
1230,무등산 규봉암
1229,무등산
1879,송산근린공원
650,남도삼백리길 8코스(동천길)
295,관서당 남성재
3160,춘향골 공설시장
666,남원랜드
1941,순천만가든마켓
1943,순천만국가정원 꿈의다리
625,나태주골목길
1635,삼례책마을문화센터
513,그림책미술관
2148,양림동펭귄마을공예거리 운영사무소
2987,진도타워
1153,명량해상케이블카
2454,우수영국민관광지
1178,모항항
2161,어은돌해수욕장
1100,만리포 전망타워
223,고하도
1545,부주산체육공원 테니스장
1161,모노센트
2355,옥류벽화마을
871,대전신세계 아트앤사이언스 하늘공원
1519,부소담악
1901,수생식물학습원
2440,용암사 운무대
1754,선암사일주문
3298,파워마트
3036,천마산
334,광주어린이대공원
2602,이마트
843,대인문화예술시장
1882,송정 꼬브랑 동화마을
2941,중외공원
818,대나무길
2181,엑스포해양공원 해양광장
2525,유구벽화마을
1187,목포 구시가지(일제시대 가옥 거리)
2530,유달산 근교 산책
216,고창운곡람사르습지 자연생태공원
2565,"윤선도 원림, 예송리 검정몽돌해수욕장"
1046,"땅끝전망대(보죽산), 공룡알 해변"
858,대전도시재생지원센터
910,대한불교조계종 광명선원
1563,붕어섬
1356,반찬호떡
2258,영광물무산행복숲
2535,유두교
2343,오창호수공원 진입광장
516,근현대인쇄전시관
11,2022 청남대 가을 국화축제
2867,제천약초시장
3249,탑정저수지
721,논산재래시장
1968,숨바꼭질
1724,서천종합관광안내소
1335,바다 부둣가
2188,여수 국가대표패러글라이딩
1257,무장읍성
1585,비인해수욕장
534,금강하구둑관광지
3276,태조로 쉼터
2666,자연드림 괴산자연드림파크점(수영장)
1373,배론성지 성모자상
2461,우주산책
724,누워라정원
2483,원각사 전망대
548,금산수삼센터
550,금산인삼도매시장
3058,천안청년몰 흥흥발전소
2015,신부문화거리
3074,천호지근린공원
3347,풍서천
171,계룡산알밤
3353,피나클랜드 수목원
3054,천안제터먹이  페스티벌
595,꽃게다리
2095,아산은행나무길
2886,조점례남문피순대
3416,한복입는날
1850,소제동 철도관사촌
2411,왕산어촌체험휴양마을
3007,짚트랙코리아
1551,북산1리마을회관
3209,친지 밭
2213,여수세계박람회 엑스포광장
3314,팡팡플레이존
2216,여수세계박람회장 아이뮤지엄
2054,십분공방
3563,황무실성지
2186,여사울성지
309,광양공설운동장
1426,벅스코인노래연습장
78,각원사
1738,석종사
3189,충주호관광선 단양유람선입구
2939,중앙탑사적공원
570,기분좋은극장
3244,킹덤코인노래연습장
3440,함벽정
2073,아가페정원
202,고스락
2487,원불교영모묘원
699,내포한방삼계탕
2162,어진박물관
3143,최명희문학관
2786,전주부채문화관
3430,한옥마을주민자치협의회
1295,문화제조창 본관
1686,새만금환경생태단지
645,남당리대하촌
2443,용인불광사 양지수목장
3177,충주 종합관광안내소
49,K-water 충주댐 물문화관
710,노을광장
3403,한방엑스포공원
755,단양잔도길
373,구경시장
2869,제천의림지
740,단양 벽화마을
3317,패러이야기
1854,속리산 둘레길
1298,물안지
3466,해미호떡
390,구시포 노을오토캠핑장
2310,오늘쉐프
693,내장산단풍터널
2102,아이코인노래연습장
939,덕진수영장
180,고고싱
1643,삼요소
1359,밤마을
273,공주문예회관
507,귀신사
782,담양 메타세쿼이아 랜드
2926,중산일몰전망대
1181,모항해수욕장 주변 전망대.바다 낚시터
495,군산시내거리
1030,드메르웨딩홀
2124,안면도쥬라기박물관
80,간월호쉼터공원
1024,드르니항
2373,온달관광지 온달관
811,당진필경사
3147,추사기념관
1884,송촌동먹자골목
900,대청호오백리길 4구간
3118,청천호호수공원
1468,보령학성리공룡발자국화석산지
2746,전라북도공예박람회
2317,오륙도젓갈
2390,올드문 셀프스튜디오
1116,만천하 알파인코스터
2112,안동하회마을
630,낙강물길공원
747,단양군관광협회
1574,비바체리조트
2629,익금해수욕장
660,남양스크린골프존
1376,"배알도, 윤동주유고보존정병욱가옥"
315,광양윈드서핑아카데미(명당공원)
1372,배론성지 배론성당
901,대청호오백리길 4코스(호반낭만길)
2818,전주화산체육관 빙상경기장
1394,백설유통
3273,태안해변길 3코스(파도길)
2039,신진항
1179,모항항수산물직판장
623,나주향교
3028,천년가로 나주로
620,나주읍성
618,나주시목문화관
2613,이순신광장 전라좌수영거북선
55,Ok 굴비센터
2381,온양온천
105,강경젓갈시장(영진젓갈식품)
2207,여수베네치아호텔&리조트
3285,테테루테마파크
2298,예산상설시장
2532,유달산일주도로 및 둘레숲길 유달산등산
2451,우리들의블루스 촬영지
1840,소선암유원지
2729,전남대학교 박물관
336,광주월드컵경기장
1429,범바우버섯마을
2088,아산곡교천야영장
3247,탄금대
795,담양메타프로방스
776,담빛문화창고
2067,쎄븐노래연습장
33,BMW모토라드 광주전시장
2695,장수국밥
1407,백제군사박물관 (휴업중)
1043,딸기향농촌테마공원
529,금강습지생태공원
2044,신흥 도시숲공원
164,경포천
2883,조령제3관문
1914,수옥폭포
2251,연풍순교성지
875,대전엑스포아쿠아리움
2671,자전거도로
3134,초담마을
174,계룡세계군문화축제장
2715,장흥읍 원도리
2689,장성 황룡강노란꽃잔치
2747,전라북도교육청과학교육원
3523,홍주성역사공원
126,개암사
2452,우리한우마을
1337,바다수산
1087,마이산
77,각연사
808,당진시립송악도서관
1880,송악문화스포츠센터
2182,엠공사이
1326,미호동넷제로공판장
3133,초남이성지
1898,수문해수욕장
1986,스파리조트안단테 워터파크
3010,짱패러글라이딩
1164,모던타임즈
2954,지리산 연하천대피소
2953,지리산 벽소령
840,대원사
841,대원사 일주문
1353,반야봉
2957,지리산 치밭목대피소
2955,지리산 장터목대피소
2956,지리산 천왕봉
681,남해각
3255,태권도원
2720,적상산사고지유구
2539,유미네집
2919,중군마을
3479,행정마을
384,구룡치
2848,정자나무쉼터
909,대한민국술테마박물관
1618,산속등대복합문화공간
831,대둔산도립공원
2248,연수남양공원
2170,에클로그
1599,사랑나무
296,관성묘
641,남고산성
1733,석문방조제로
2675,장계관광지
2030,신월해경파출소앞
348,광한루원이
1969,숲속애빛의정원
1459,보령 청보리밭 폐목장
2940,중앙탑자전거
3071,천주터널
3022,책마을해리
1003,동호해수욕장
1473,보리나라
1182,목굴암
395,구이저수지둘레길
622,나주철도공원
85,감곡매괴 성모순교성지
254,공산성 방문자센터
3114,청주체육관
2439,용암사
1278,문경새재3관문(조령제3관문)
1382,백두대간 생태교육장
1281,문경생태미로공원
357,괴산군소금랜드
2606,이미지포유
1695,생각먹는고양이로빈
820,대담아트센터
219,고창읍성한옥마을
1085,마실장 (프리마켓)
3295,파랑책방×여래여거
3424,한수제
1479,보발재전망대
2456,우암사적공원
708,노산리솔밭자연유원지
266,공주 중동골목
2810,전주한옥마을 관광안내소
2464,우치공원
2004,시화문화마을
324,광주김치박물관
2255,염치저수지
2830,정방사
3087,청련암
1601,사랑하는교회
2785,전주모래내시장
3163,충경로사거리
891,대천항방파제등대
84,갈매못 순교성지
1740,석지제
1681,새마을전통시장
2890,종남산
387,구봉산
2058,쌍계사 대웅전
1641,삼성궁
3370,하동송림공원
2878,조개구이무한리필조개시장
1109,만인계광장
372,구 목포청년회관
712,노적봉예술공원미술관
3173,충순 구종명 영세 불망비
258,공생원
3233,콩나물동네
775,담빛마술극장
3096,청양군백제문화체험박물관
1213,몬타렉스
351,괴목삼거리
2896,좌수영거북선체험관
2022,신세계백화점 천안아산점 및 거리상점 쇼핑거리
3222,카페산
3426,한옥마을 골목 갤러리
3429,한옥마을 캐리커쳐
2652,일상애한복
496,군산월명공원
2472,운주사
1431,법성토우
70,가우도
654,남미륵사
3520,홍원항전어꽃게축제
1082,마량포해돋이마을
903,대통사지
42,CGV 천안펜타포트
3291,틈새로 바라보다 디저트 오마카세
631,낙동강회상나루관광지
1761,선유구곡
3175,충주 성서동 젊음의 거리
1137,메가박스 진천
1994,슬로시티수산 옥순정국궁장
517,글루글루
969,독립기념관 솔숲쉼터
1553,북토이
2894,좌구산명상구름다리
1453,별천지공원
2774,전주국악방송
2765,전주 시내 걸어서 구경
2753,전북대 구정문 앞 번화가
549,금산인삼
899,대청호 남대문공원
3043,천안상록리조트 아쿠아피아
1425,버터앤크리멀러스
1812,세종호수공원 중앙광장
2160,어사항
3037,천북굴단지
113,강진만춤추는갈대축제
742,단양 소노문 사우나
591,까페산 패러글라이딩
2144,야외 스퀘어가든
2068,쏠비치 진도
2512,월악산국립공원 덕주야영장
2168,에어산&구이산
731,다래목장
1329,민주지산
2365,옥천시장
3198,충청북도 영동군 상촌면 임산리 다목적광장
3197,충청북도 영동군 산촌면 물한리 산 1-1
3493,현이네분식
1967,순천푸드아트페스티벌
588,김종범 사진문화관
3487,향적산
90,갑천
603,나나랜드
3105,청주랜드 어린이체험관
1245,무령왕릉과 황새바위
287,공주착한소비곰나루장터
646,남당항
506,궁리항
815,대구삼성라이온즈파크
1639,삼색마을공동체회관
3078,철도문화마을
855,대전광역시청
3569,회덕메타세콰이아길
2907,죽녹원 매표소
1010,두빛나래
2714,장항의 집
2070,쏠비치진도 인피니티풀
2069,쏠비치 진도 신비의 바닷길 산책로
2086,아베크피씨
2524,유관순열사유적지 유관순열사기념관
64,가경터미널시장
3101,청주고인쇄박물관
3108,청주시립미술관
2397,완도금일수협 수산물산지거점유통센터
3476,해조류센터
1424,백화정
2167,에어로마스터 담양비행장
3439,함남면옥
2047,"신흥동 일본식가옥거리, 월명공원"
107,강릉임영관 삼문
3178,충주고구려비전시관
1731,석문간척지
954,도룡마을
2744,"전라병영성, 하멜박물관"
555,"금성관, 금성관길, 나주목박물관, 째깐한박물관"
1946,순천만국가정원 재입장
108,강변마을
2427,용두산
1305,뮤지엄산
3516,홍성홍주성지
3515,홍성천
3525,홍주의사총
3512,홍성 홍주읍성
2236,여주프리미엄아울렛 WEST
1703,서도역영상촬영장
827,대둔산
832,대둔산자연휴양림
933,덕주사
3056,천안종합운동장 유관순체육관
1370,배다리저수지
215,고창성당
119,개갑성지
1351,반교마을 옛담장 길
1705,서동요테마파크
1633,삼례성당
1631,삼례문화예술촌 문화예술카페
1634,삼례시장
1578,비비정 정자
3514,홍성전통시장
3360,핑크뮬리 하천생태공원
1671,상사호
2879,조개사랑횟사랑
2739,전라남도도립도서관
1203,목포시민문화체육센터 대공연장
3396,한내시장
1594,빛고을국민체육센터
3502,호남동성당
3312,팝스타동전노래연습장
1310,미래지농촌테마공원
3366,하늘정원
2021,신세계대전점 신세계갤러리
1915,수원메쎄
2990,진산리갯벌체험장
874,대전어린이회관
411,국립광주과학관
2795,전주일몽
568,기린봉 전망대
937,덕진공원 도서관
2825,정남진편백숲우드랜드
2824,정남진천문과학관
1242,무등산양떼목장
2171,에프원피싱
997,동학농민혁명기념공원
3217,칠연의총
512,그림같은수목원
2359,옥정호
337,광주챔피언스필드
2101,아이스크림옥
1489,보성벌교홍교
1575,비봉공룡알화석지
3510,홍길동테마파크
2685,장미공원
2514,월악산국립공원 제비봉코스
2002,시장할인마트
1653,삽교호 친수공원
1657,삽교호전망대종합어시장
2834,정북동토성
2560,육거리종합시장
1286,문암생태공원 수목원
3286,토성마을
1735,석장리박물관
89,갑사입구
2029,신원사
1214,몰오브효자
1895,수락폭포
245,곰소젓갈도매시장
1743,선계폭포
3248,탄금대공원
2446,용흥사
440,국립오서산자연휴양림
748,단양금굴구석기유적지
2061,쌍봉사 대웅전
3542,화순적벽
3045,천안시민체육공원
1391,백사장수산물어시장
2299,예산성당
2494,원조할머니딸 숯불곱창마을
2815,전주한옥스파휘트니스
398,구절초공원
2378,온샘근린공원
1864,속리산테마파크 모노레일
3141,초평호 한반도전망대
3140,초평저수지
3401,한반도지형전망공원
3324,평생헬스
328,광주비엔날레
2169,에이블
1619,산수동성당
502,군왕봉
3558,황룡강
2960,지리산국립공원 바래봉
3144,최여사안방마님
146,게임캠프
860,대전사정공원
1610,사정공원
873,대전아쿠아리움
1596,뿌리공원
364,괴산자연드림파크 휴센터
8,2022 괴산세계유기농산업엑스포
3103,청주동물원 호랑이
1209,목포항구포차
2003,시화마을
1769,설록다원강진
3423,한섬해변
3079,철암탄광역사촌
958,도솔산
2334,오시유
2416,왜목마을해수욕장
1816,소금정공원
3113,"청주중앙공원 병마절도사영문,압각수,망선루"
2341,오창재래시장
187,고복자연공원
987,동면삼거리
2324,오빠렌탈카
225,고하도전망대
3047,천안시청 버들광장
2885,조선조개국공신공덕비기념물
3458,해동문화예술촌
2763,전주 동물원 및 놀이공원
2771,전주 한옥마을
861,대전상공회의소
2742,전라남도해양수산과학관
1852,소호동동다리 노상
275,공주산림휴양마을
276,공주산림휴양마을 목재문화체험관
1836,소백산국립공원 천동탐방안내소
2480,웅포금강변
1315,미륵산
3014,창림동두부마을
3336,푸드사이언스관
3527,화담숲
1287,문의교회
1288,문의문화재단지
2619,"이응노미술관, 대전시립미술관"
2755,전북대학교 전주캠퍼스 건지광장
145,게임장(놀다가자팬션 앞)
1700,생일도
2106,아쿠아틱파크아마존
3095,청암산
649,남도삼백리길
935,덕진공원
3075,천호지생활체육공원
575,기차당뚝방마켓
3533,화순고인돌선사체험장
3541,화순양참사댁
2975,지적박물관
199,고수교
3443,함평 천지길
3500,호남 기후변화체험관
1022,드라마 및 영화세트장
803,담양호
1985,스토리헤어
2469,운암시장
2633,익산 제석사지
2631,익산 마한박물관
2632,익산 맘모당
3408,한밭종합운동장 충무체육관
1661,상당산성 자연마당
2872,제천한방바이오박람회
1073,류혁연의묘
984,동네슈퍼
1041,딜라이트 비누공방
1075,리스만들기 원데이 클래스
2925,중머리재
3345,풍덕교
706,노라쥬
1825,소노벨변산 오션플레이
2340,오지리313-94
3245,타임스퀘어
2645,인쇄특화거리
792,담양금성산성
1837,소백산자락길 5자락
1167,모래재 메타세콰이어길
865,대전시립미술관 창작센터
1863,속리산조각공원
2318,오모찌
1220,몽산포항 수산물판매장
136,갯벌체험
2558,유진수산
876,대전역 근처 중앙시장
31,AK플라자 세종
1149,메타쉐쿼이아랜드
2277,영암도기문화센터
2519,월출산기찬랜드
2311,오동낚시터
552,금산지구별그림책마을
1483,보석사은행나무
1340,바람아래해수욕장
2934,중앙시장정원상가
1533,부여미디어아트페스티발
1992,스플라스리솜 플렉스타워
3129,청풍호자드락길 1코스(작은동산길)
1412,백제문화제
2735,전라남도 구례군 구례읍 봉동리 303
3024,천개의향나무숲
2387,온양행궁 모형 감상하는 곳
