,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RATING,VISIT_MM,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_MISSION,TRAVEL_MM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS
1254,3660,d_d005571,d005571,황우지선녀탕,제주특별자치도 서귀포시 서홍동,60.0,1,0.0,5.0,5.0,5.0,16.5,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1255,370,d_d005571,d005571,기당미술관,제주특별자치도 서귀포시 서홍동 621,30.0,3,1.0,5.0,4.0,4.0,14.7,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1256,2235,d_d005571,d005571,왈종미술관,제주특별자치도 서귀포시 동홍동 281-2,30.0,3,0.0,4.0,2.0,3.0,10.6,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1257,3398,d_d005571,d005571,하효살롱협동조합,제주특별자치도 서귀포시 하효동 967-1,60.0,13,0.0,5.0,5.0,5.0,16.5,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1258,2476,d_d005571,d005571,이중섭거리,제주특별자치도 서귀포시 서귀동 370-21,60.0,4,1.0,5.0,5.0,5.0,16.5,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1259,1325,d_d005571,d005571,삼매봉공원,제주특별자치도 서귀포시 서홍동 821,60.0,1,0.0,4.0,3.0,3.0,11.4,11,자가용,10;22;6;,10;22;6;,11,4,1,6,1,6,6,3.0,1.0,0.0
1260,137,d_d001621,d001621,거제고현시장,경남 거제시 고현동 98-27,30.0,4,0.0,4.0,4.0,4.0,13.2,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1261,3322,d_d001621,d001621,포로수용소유적공원,경남 거제시 고현동 362,120.0,2,0.0,5.0,5.0,5.0,16.5,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1262,2248,d_d001621,d001621,외도보타니아,경남 거제시 일운면 와현리 산 109,120.0,1,0.0,4.0,4.0,4.0,13.2,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1263,3249,d_d001621,d001621,통영케이블카,경남 통영시 도남동 349-1,30.0,6,0.0,5.0,5.0,5.0,16.5,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1264,1624,d_d001621,d001621,소노캄거제 오션어드벤처,경남 거제시 일운면 소동리 115,60.0,6,0.0,5.0,5.0,5.0,16.5,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1265,2223,d_d001621,d001621,와현유람선매표소,경남 거제시 일운면 와현리 619,30.0,5,0.0,5.0,5.0,5.0,16.5,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1266,2950,d_d001621,d001621,중앙전통시장,경남 통영시 중앙동 38-4,60.0,4,0.0,4.0,4.0,4.0,13.2,09,자가용,21;22;23;24;5;,21;22;23;24;5;,09,4,1,2,4,4,1,3.0,0.0,0.0
1267,3477,d_d009381,d009381,한림공원,제주특별자치도 제주시 한림읍 협재리 2487,120.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1268,3603,d_d009381,d009381,협재해수욕장,제주특별자치도 제주시 한림읍 협재리 2447,30.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1269,1746,d_d009381,d009381,스누피가든,제주특별자치도 제주시 구좌읍 송당리 2303-1,120.0,6,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1270,1416,d_d009381,d009381,서귀포매일올레시장,제주특별자치도 서귀포시 서귀동 277-1,30.0,4,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1271,3054,d_d009381,d009381,천지연폭포,제주특별자치도 서귀포시 서홍동 2565,30.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1272,1559,d_d009381,d009381,성산일출봉,제주특별자치도 서귀포시 성산읍 성산리 78,30.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1273,2142,d_d009381,d009381,오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 서광리 1235-1,30.0,3,0.0,2.0,2.0,1.0,5.6,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1274,2132,d_d009381,d009381,오르머,,30.0,13,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1275,709,d_d009381,d009381,도두봉,제주특별자치도 제주시 도두일동 산 2,30.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1276,1646,d_d009381,d009381,속골,제주특별자치도 서귀포시 서홍동,60.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1277,881,d_d009381,d009381,마노르블랑,제주특별자치도 서귀포시 안덕면 덕수리 2952,60.0,13,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1278,1910,d_d009381,d009381,아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 고성리 127-3,120.0,6,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;2;22;,1;2;22;,11,4,1,7,6,1,1,2.0,0.0,0.0
1279,3204,b_b000071,b000071,태하전망대,,30.0,7,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1280,2363,b_b000071,b000071,울릉도황토구미,경북 울릉군 서면 태하리 산 99-1,0.0,1,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1281,657,b_b000071,b000071,대풍감,경북 울릉군 서면 태하리,0.0,1,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1282,3203,b_b000071,b000071,태하 향목관광모노레일,경북 울릉군 서면 태하리,0.0,13,1.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1283,3033,b_b000071,b000071,천부전망대,경북 울릉군 북면 천부리 산 175,30.0,13,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1284,430,b_b000071,b000071,나리분지,경북 울릉군 북면 나리 201,60.0,1,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1285,3205,b_b000071,b000071,태하항,경북 울릉군 서면 태하리 695-6,30.0,7,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1286,242,b_b000071,b000071,관음도,경북 울릉군 북면 천부리 산 1,60.0,2,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1287,1331,b_b000071,b000071,삼선암,경북 울릉군 북면 천부리 산 4-1,0.0,1,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1288,3600,b_b000071,b000071,현포항,,180.0,5,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1289,3203,b_b000071,b000071,태하 향목관광모노레일,경북 울릉군 서면 태하리,30.0,13,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1290,2094,b_b000071,b000071,영일대해수욕장,경북 포항시 북구 두호동 685-1,30.0,1,0.0,5.0,5.0,5.0,16.5,08,대중교통 등,27;28;3;5;,3;,08,1,1,6,2,6,6,1.0,0.0,0.0
1291,1891,d_d003576,d003576,아부오름,제주특별자치도 제주시 구좌읍 송당리 2263,60.0,1,0.0,4.0,2.0,2.0,9.6,10,대중교통 등,22;23;26;,22;23;26;,10,4,1,3,5,3,5,2.0,0.0,0.0
1292,1721,d_d010617,d010617,수월봉전기자전거,제주특별자치도 제주시 한경면 고산리 3674-10,120.0,5,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,22;23;24;26;27;,22;23;24;26;27;,11,1,2,1,3,1,7,2.0,0.0,0.0
1293,3603,d_d010617,d010617,협재해수욕장,제주특별자치도 제주시 한림읍 협재리 2447,30.0,1,1.0,5.0,5.0,5.0,16.5,11,대중교통 등,22;23;24;26;27;,22;23;24;26;27;,11,1,2,1,3,1,7,2.0,0.0,0.0
1294,1256,d_d010617,d010617,사계해변,제주특별자치도 서귀포시 안덕면 사계리,30.0,1,0.0,2.0,2.0,2.0,6.6,11,대중교통 등,22;23;24;26;27;,22;23;24;26;27;,11,1,2,1,3,1,7,2.0,0.0,0.0
1295,1369,d_d010617,d010617,새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,120.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,22;23;24;26;27;,22;23;24;26;27;,11,1,2,1,3,1,7,2.0,0.0,0.0
1296,3517,d_d009521,d009521,함덕해수욕장 근처 길,,0.0,1,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;12;21;22;23;,1;12;21;22;23;,10,3,4,2,6,1,7,1.0,0.0,0.0
1297,395,d_d009521,d009521,김녕해수욕장,제주특별자치도 제주시 구좌읍 김녕리 497-4,0.0,1,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;12;21;22;23;,1;12;21;22;23;,10,3,4,2,6,1,7,1.0,0.0,0.0
1298,2743,d_d009521,d009521,제주밭담테마공원,제주특별자치도 제주시 구좌읍 월정리 1400-14,0.0,6,0.0,3.0,1.0,1.0,6.3,10,대중교통 등,1;12;21;22;23;,1;12;21;22;23;,10,3,4,2,6,1,7,1.0,0.0,0.0
1299,2402,d_d009521,d009521,월정리해수욕장,제주특별자치도 제주시 구좌읍 월정리 33-3,0.0,1,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;12;21;22;23;,1;12;21;22;23;,10,3,4,2,6,1,7,1.0,0.0,0.0
1300,3447,d_d011430,d011430,한라산국립공원,제주특별자치도 제주시 오등동 산 182,780.0,1,1.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;22;27;28;5;,1;22;27;28;5;,11,1,7,4,4,4,7,3.0,0.0,0.0
1301,2719,d_d011430,d011430,제주동문재래시장,제주특별자치도 제주시 이도일동 1436-7,210.0,4,1.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;22;27;28;5;,1;22;27;28;5;,11,1,7,4,4,4,7,3.0,0.0,0.0
1302,1248,d_d011430,d011430,빛의 벙커,제주특별자치도 서귀포시 성산읍 고성리 2039-22,150.0,3,0.0,5.0,5.0,5.0,16.5,11,대중교통 등,1;22;27;28;5;,1;22;27;28;5;,11,1,7,4,4,4,7,3.0,0.0,0.0
1303,2950,b_b000483,b000483,중앙전통시장,경남 통영시 중앙동 38-4,30.0,4,0.0,4.0,4.0,4.0,13.2,08,대중교통 등,1;22;5;7;,2;,08,4,4,5,3,7,2,3.0,0.0,0.0
1304,275,b_b000483,b000483,구조라해수욕장,경남 거제시 일운면 구조라리 423-1,90.0,1,0.0,4.0,4.0,3.0,12.2,08,대중교통 등,1;22;5;7;,2;,08,4,4,5,3,7,2,3.0,0.0,0.0
1305,3249,b_b000483,b000483,통영케이블카,경남 통영시 도남동 349-1,60.0,6,0.0,3.0,2.0,2.0,8.1,08,대중교통 등,1;22;5;7;,2;,08,4,4,5,3,7,2,3.0,0.0,0.0
1306,833,b_b000483,b000483,디피랑,경남 통영시 동호동 230-1,60.0,6,0.0,3.0,1.0,3.0,8.3,08,대중교통 등,1;22;5;7;,2;,08,4,4,5,3,7,2,3.0,0.0,0.0
1307,1065,d_d004801,d004801,바닷가,,30.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,23;1;21;26;22;21;24;,23;1;21;26;22;21;24;,10,2,1,3,2,7,7,3.0,0.0,0.0
1308,1559,d_d004801,d004801,성산일출봉,제주특별자치도 서귀포시 성산읍 성산리 78,60.0,2,0.0,5.0,5.0,5.0,16.5,10,자가용,23;1;21;26;22;21;24;,23;1;21;26;22;21;24;,10,2,1,3,2,7,7,3.0,0.0,0.0
1309,2617,d_d004801,d004801,절물자연휴양림,제주특별자치도 제주시 봉개동 산 78-1,90.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,23;1;21;26;22;21;24;,23;1;21;26;22;21;24;,10,2,1,3,2,7,7,3.0,0.0,0.0
1310,914,d_d004801,d004801,만장굴,제주특별자치도 제주시 구좌읍 김녕리 3341-3,90.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,23;1;21;26;22;21;24;,23;1;21;26;22;21;24;,10,2,1,3,2,7,7,3.0,0.0,0.0
1311,395,d_d004801,d004801,김녕해수욕장,제주특별자치도 제주시 구좌읍 김녕리 497-4,30.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,23;1;21;26;22;21;24;,23;1;21;26;22;21;24;,10,2,1,3,2,7,7,3.0,0.0,0.0
1312,1078,d_d002359,d002359,바이제주,제주특별자치도 제주시 용담삼동 1023-2,90.0,4,1.0,5.0,5.0,5.0,16.5,09,대중교통 등,1;21;22;24;4;,1;21;22;24;4;,09,3,2,2,4,5,6,3.0,0.0,0.0
1313,1728,d_d002359,d002359,숙소 앞 일출명소,,60.0,7,1.0,5.0,5.0,5.0,16.5,09,대중교통 등,1;21;22;24;4;,1;21;22;24;4;,09,3,2,2,4,5,6,3.0,0.0,0.0
1314,239,d_d002359,d002359,곽지해수욕장,제주특별자치도 제주시 애월읍 곽지리 1565,30.0,1,0.0,5.0,5.0,5.0,16.5,09,대중교통 등,1;21;22;24;4;,1;21;22;24;4;,09,3,2,2,4,5,6,3.0,0.0,0.0
1315,1873,d_d002359,d002359,아날로그감귤밭,제주특별자치도 제주시 해안동 2463,60.0,13,0.0,5.0,5.0,5.0,16.5,09,대중교통 등,1;21;22;24;4;,1;21;22;24;4;,09,3,2,2,4,5,6,3.0,0.0,0.0
1316,3045,d_d005424,d005424,천제연폭포,제주특별자치도 서귀포시 중문동 2232,60.0,1,0.0,4.0,4.0,4.0,13.2,10,대중교통 등,13;23;,13;23;,10,6,4,2,3,5,2,2.0,0.0,0.0
1317,1674,d_d005424,d005424,송악산둘레길,제주특별자치도 서귀포시 대정읍 상모리,60.0,7,1.0,4.0,3.0,4.0,12.4,10,대중교통 등,13;23;,13;23;,10,6,4,2,3,5,2,2.0,0.0,0.0
1318,1977,d_d005424,d005424,약천사,제주특별자치도 서귀포시 대포동 1165,60.0,2,1.0,5.0,5.0,5.0,16.5,10,대중교통 등,13;23;,13;23;,10,6,4,2,3,5,2,2.0,0.0,0.0
1319,2276,d_d005424,d005424,용머리해안,제주특별자치도 서귀포시 안덕면 사계리,30.0,1,1.0,2.0,3.0,3.0,8.4,10,대중교통 등,13;23;,13;23;,10,6,4,2,3,5,2,2.0,0.0,0.0
1320,2490,d_d005947,d005947,이호테우꽃밭,,60.0,7,0.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1321,1369,d_d005947,d005947,새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,60.0,7,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1322,2385,d_d005947,d005947,월령선인장군락지,제주특별자치도 제주시 한림읍 월령리 359-4,30.0,7,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1323,2224,d_d005947,d005947,와흘메밀농촌체험휴양마을,제주특별자치도 제주시 조천읍 와흘리 362-16,30.0,13,0.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1324,3603,d_d005947,d005947,협재해수욕장,제주특별자치도 제주시 한림읍 협재리 2447,30.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1325,3040,d_d005947,d005947,천아계곡,제주특별자치도 제주시 애월읍 광령리 산 183-2,30.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1326,1111,d_d005947,d005947,백일홍,,30.0,1,0.0,3.0,2.0,3.0,9.1,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1327,3224,d_d005947,d005947,토이파크,제주특별자치도 서귀포시 안덕면 동광리 383,30.0,1,0.0,4.0,4.0,3.0,12.2,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1328,2729,d_d005947,d005947,제주맥주 양조장,제주특별자치도 제주시 한림읍 금능리 407-14,60.0,3,0.0,5.0,3.0,4.0,13.9,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1329,3,d_d005947,d005947,1100고지습지 람사르습지,제주특별자치도 서귀포시 색달동 산 1-1,60.0,7,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1330,2284,d_d005947,d005947,용연구름다리,제주특별자치도 제주시 용담2동,30.0,1,0.0,4.0,2.0,3.0,10.6,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1331,2491,d_d005947,d005947,이호테우등대,제주특별자치도 제주시 이호일동,30.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,2;28;27;26;24;22;12;10;5;6;13;,2;28;27;26;24;22;12;10;5;6;13;,10,1,1,1,4,4,7,2.0,0.0,0.0
1332,3468,d_d009196,d009196,한라산영실휴게소,제주특별자치도 서귀포시 하원동 산 1-1,240.0,1,0.0,5.0,4.0,4.0,14.7,10,자가용,2;4;28;27;13;21;6;,2;4;28;27;13;21;6;,10,3,2,3,3,5,3,1.0,0.0,0.0
1333,2476,d_d009196,d009196,이중섭거리,제주특별자치도 서귀포시 서귀동 370-21,30.0,4,1.0,4.0,4.0,4.0,13.2,10,자가용,2;4;28;27;13;21;6;,2;4;28;27;13;21;6;,10,3,2,3,3,5,3,1.0,0.0,0.0
1334,2549,d_d009196,d009196,자구리문화예술공원,제주특별자치도 서귀포시 서귀동 6,30.0,1,0.0,4.0,3.0,3.0,11.4,10,자가용,2;4;28;27;13;21;6;,2;4;28;27;13;21;6;,10,3,2,3,3,5,3,1.0,0.0,0.0
1335,1540,d_d001881,d001881,섭지코지,제주특별자치도 서귀포시 성산읍 고성리 87,60.0,1,0.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;3;4;7;9;,1;3;4;7;9;,10,4,2,2,5,7,4,1.0,0.0,0.0
1336,1850,d_d001881,d001881,싱싱잇,제주특별자치도 제주시 한림읍 금능리 1282-1,90.0,4,0.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;3;4;7;9;,1;3;4;7;9;,10,4,2,2,5,7,4,1.0,0.0,0.0
1337,3109,d_d001881,d001881,카멜리아힐,제주특별자치도 서귀포시 안덕면 상창리 271,90.0,1,0.0,5.0,5.0,5.0,16.5,10,대중교통 등,1;3;4;7;9;,1;3;4;7;9;,10,4,2,2,5,7,4,1.0,0.0,0.0
1338,2042,c_c003189,c003189,여수 해양공원,전남 여수시 종화동,30.0,1,0.0,4.0,4.0,4.0,13.2,09,자가용,13;2;28;3;9;,13;2;28;3;9;,09,4,2,3,5,4,5,3.0,0.0,0.0
1339,3589,c_c003189,c003189,향일암,전남 여수시 돌산읍 율림리 산 7-2,90.0,2,0.0,4.0,3.0,3.0,11.4,09,자가용,13;2;28;3;9;,13;2;28;3;9;,09,4,2,3,5,4,5,3.0,0.0,0.0
1340,1909,c_c003189,c003189,아쿠아플라넷 여수,전남 여수시 수정동 774-1,90.0,6,0.0,5.0,4.0,5.0,15.7,09,자가용,13;2;28;3;9;,13;2;28;3;9;,09,4,2,3,5,4,5,3.0,0.0,0.0
1341,445,c_c003189,c003189,낙안읍성민속마을,전남 순천시 낙안면 남내리 438-1,60.0,7,1.0,4.0,3.0,4.0,12.4,09,자가용,13;2;28;3;9;,13;2;28;3;9;,09,4,2,3,5,4,5,3.0,0.0,0.0
1342,1735,c_c003189,c003189,순천만습지,전남 순천시 대대동 162-2,60.0,1,0.0,5.0,5.0,5.0,16.5,09,자가용,13;2;28;3;9;,13;2;28;3;9;,09,4,2,3,5,4,5,3.0,0.0,0.0
1343,2284,d_d010419,d010419,용연구름다리,제주특별자치도 제주시 용담2동,30.0,1,0.0,4.0,3.0,4.0,12.4,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1344,2494,d_d010419,d010419,이호테우해수욕장,제주특별자치도 제주시 이호일동 1665-13,60.0,1,0.0,4.0,3.0,4.0,12.4,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1345,709,d_d010419,d010419,도두봉,제주특별자치도 제주시 도두일동 산 2,30.0,1,1.0,3.0,3.0,3.0,9.9,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1346,1306,d_d010419,d010419,산양큰엉곶,제주특별자치도 제주시 한경면 청수리 956-6,120.0,1,0.0,5.0,4.0,4.0,14.7,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1347,2142,d_d010419,d010419,오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 서광리 1235-1,60.0,3,1.0,4.0,3.0,3.0,11.4,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1348,1334,d_d010419,d010419,삼성혈,제주특별자치도 제주시 이도일동 1313,60.0,2,0.0,3.0,3.0,4.0,10.9,11,대중교통 등,3;,3;,11,3,2,2,4,3,7,2.0,0.0,0.0
1349,2476,d_d007629,d007629,이중섭거리,제주특별자치도 서귀포시 서귀동 370-21,30.0,4,1.0,3.0,3.0,3.0,9.9,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1350,3054,d_d007629,d007629,천지연폭포,제주특별자치도 서귀포시 서홍동 2565,30.0,1,1.0,4.0,5.0,5.0,15.0,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1351,1377,d_d007629,d007629,새연교,제주특별자치도 서귀포시 서홍동 707-4,30.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1352,1416,d_d007629,d007629,서귀포매일올레시장,제주특별자치도 서귀포시 서귀동 277-1,60.0,4,1.0,4.0,5.0,4.0,14.0,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1353,2626,d_d007629,d007629,정방폭포,제주특별자치도 서귀포시 동홍동 299-3,30.0,1,1.0,5.0,5.0,5.0,16.5,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1354,2478,d_d007629,d007629,이중섭미술관,제주특별자치도 서귀포시 서귀동 532-1,30.0,3,1.0,4.0,3.0,3.0,11.4,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1355,2940,d_d007629,d007629,중문색달해수욕장,제주특별자치도 서귀포시 색달동 3039,30.0,1,0.0,3.0,3.0,3.0,9.9,10,자가용,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,1;3;4;6;7;9;21;22;23;24;1;4;22;24;,10,4,1,6,4,3,7,2.0,0.0,0.0
1356,1977,d_d005450,d005450,약천사,제주특별자치도 서귀포시 대포동 1165,60.0,2,1.0,5.0,5.0,5.0,16.5,10,자가용,21;24;13;,21;24;13;,10,3,4,3,4,5,4,1.0,0.0,0.0
1357,1439,d_d005450,d005450,서귀포치유의숲,제주특별자치도 서귀포시 호근동 산 4,120.0,1,0.0,5.0,5.0,5.0,16.5,10,자가용,21;24;13;,21;24;13;,10,3,4,3,4,5,4,1.0,0.0,0.0
1358,2623,d_d005450,d005450,정모시쉼터,제주특별자치도 서귀포시 서귀동 962,60.0,7,1.0,5.0,5.0,5.0,16.5,10,자가용,21;24;13;,21;24;13;,10,3,4,3,4,5,4,1.0,0.0,0.0
1359,1978,d_d011338,d011338,양떼목장,제주특별자치도 제주시 애월읍 납읍리 114,30.0,13,0.0,5.0,4.0,4.0,14.7,11,자가용,26;22;2;11;24;27;,26;22;2;11;24;27;,11,4,1,4,2,4,7,3.0,0.0,0.0
1360,3528,d_d011338,d011338,항파두리 항몽유적지,제주특별자치도 제주시 애월읍 상귀리 1012,60.0,2,0.0,4.0,4.0,4.0,13.2,11,자가용,26;22;2;11;24;27;,26;22;2;11;24;27;,11,4,1,4,2,4,7,3.0,0.0,0.0
1361,3170,d_d011338,d011338,타이거탱크 힐링파크,제주특별자치도 제주시 애월읍 어음리 3912,60.0,13,0.0,4.0,4.0,4.0,13.2,11,자가용,26;22;2;11;24;27;,26;22;2;11;24;27;,11,4,1,4,2,4,7,3.0,0.0,0.0
